X,Y
836,17.539
837,16.627
838,15.824
839,14.980
840,14.167
841,13.147
842,12.304
843,11.618
844,11.049
845,10.324
846,9.902
847,9.196
848,8.676
849,8.588
850,8.343
851,8.029
852,7.951
853,7.912
854,7.853
855,7.686
856,7.706
857,7.647
858,7.775
859,8.069
860,8.343
861,8.765
862,9.049
863,9.549
864,9.951
865,10.333
866,10.863
867,11.882
868,13.392
869,16.284
870,18.833
871,21.559
872,23.686
873,26.431
874,30.363
875,36.755
876,41.333
877,45.676
878,50.784
879,59.902
880,66.255
881,67.147
882,63.608
883,58.392
884,54.088
885,49.843
886,47.088
887,44.755
888,43.882
889,44.451
890,46.098
891,49.961
892,55.078
893,63.912
894,75.216
895,89.098
896,95.559
897,94.706
898,90.931
899,86.206
900,80.647
901,72.873
902,67.020
903,61.657
904,57.098
905,51.039
906,46.569
907,42.216
908,38.853
909,35.510
910,33.206
911,30.461
912,28.402
913,26.304
914,24.794
915,23.078
916,21.608
917,20.265
918,19.147
919,16.971
920,14.775
921,12.480
922,10.794
923,9.480
924,8.990
925,8.255
926,7.647
927,7.333
928,7.157
929,7.049
930,7.078
931,7.098
932,6.873
933,6.863
934,7.059
935,7.039
936,6.902
937,7.059
938,7.510
939,8.000
940,8.412
941,8.843
942,9.275
943,10.059
944,11.255
945,13.627
946,16.294
947,19.549
948,22.137
949,26.490
950,31.598
951,37.873
952,42.755
953,49.676
954,55.314
955,56.882
956,53.176
957,46.843
958,42.833
959,39.716
960,38.078
961,37.598
962,38.500
963,41.353
964,45.745
965,53.873
966,62.676
967,72.176
968,74.882
969,72.431
970,69.137
971,63.118
972,56.373
973,48.853
974,43.765
975,39.441
976,37.490
977,35.373
978,31.824
979,26.206
980,21.608
981,16.892
982,13.941
983,11.667
984,10.490
985,9.441
986,8.765
987,8.196
988,7.980
989,7.725
990,7.284
991,6.941
992,6.824
993,6.647
994,6.461
995,6.510
996,6.627
997,6.559
998,6.490
999,6.618
1000,6.716
1001,6.902
1002,7.049
1003,7.265
1004,7.725
1005,8.167
1006,8.402
1007,9.461
1008,11.020
1009,13.324
1010,15.882
1011,19.578
1012,23.696
1013,30.245
1014,36.412
1015,43.961
1016,50.608
1017,54.078
1018,50.637
1019,45.137
1020,42.814
1021,41.824
1022,40.676
1023,37.235
1024,34.510
1025,35.373
1026,40.118
1027,53.059
1028,63.157
1029,61.225
1030,54.147
1031,43.892
1032,34.275
1033,25.902
1034,19.912
1035,14.961
1036,12.961
1037,11.618
1038,10.569
1039,9.657
1040,9.255
1041,8.529
1042,7.931
1043,7.314
1044,7.069
1045,6.755
1046,6.490
1047,6.294
1048,6.196
1049,6.127
1050,6.049
1051,5.990
1052,6.216
1053,6.333
1054,6.353
1055,6.431
1056,6.608
1057,6.951
1058,7.500
1059,8.284
1060,8.794
1061,9.500
1062,10.755
1063,13.735
1064,16.627
1065,20.598
1066,26.755
1067,35.657
1068,43.451
1069,48.431
1070,42.618
1071,29.333
1072,21.363
1073,17.863
1074,17.657
1075,19.078
1076,21.520
1077,25.539
1078,28.431
1079,29.471
1080,27.578
1081,23.304
1082,19.637
1083,15.961
1084,13.794
1085,11.853
1086,10.667
1087,9.657
1088,8.902
1089,8.206
1090,7.598
1091,6.951
1092,6.794
1093,6.510
1094,6.137
1095,6.059
1096,5.990
1097,5.814
1098,5.775
1099,5.784
1100,5.843
1101,6.000
1102,6.108
1103,6.265
1104,6.608
1105,7.098
1106,7.490
1107,8.088
1108,8.853
1109,10.275
1110,11.667
1111,13.382
1112,14.500
1113,15.451
1114,15.647
1115,14.490
1116,13.353
1117,12.235
1118,11.402
1119,10.902
1120,10.863
1121,11.186
1122,11.471
1123,11.480
1124,11.118
1125,10.500
1126,9.931
1127,9.324
1128,8.784
1129,8.304
1130,7.824
1131,7.363
1132,6.931
1133,6.480
1134,6.235
1135,5.804
1136,5.686
1137,5.588
1138,5.559
1139,5.431
1140,5.500
1141,5.529
1142,5.373
1143,5.284
1144,5.294
1145,5.333
1146,5.343
1147,5.343
1148,5.265
1149,5.284
1150,5.373
1151,5.392
1152,5.343
1153,5.490
1154,5.510
1155,5.382
1156,5.392
1157,5.539
1158,5.461
1159,5.225
1160,5.245
1161,5.314
1162,5.343
1163,5.265
1164,5.206
1165,5.216
1166,5.265
1167,5.333
1168,5.167
1169,5.098
1170,5.157
1171,5.088
1172,5.039
1173,4.990
1174,5.059
1175,5.049
1176,5.078
1177,5.010
1178,4.853
1179,4.941
1180,5.098
1181,5.059
1182,4.892
1183,4.882
1184,4.951
1185,5.000
1186,5.069
1187,5.098
1188,5.167
1189,5.127
1190,5.049
1191,5.069
1192,5.118
1193,5.069
1194,5.108
1195,5.127
