626.46	1124.13
626.67	1105.08
626.87	1131.30
627.07	1115.73
627.28	1121.26
627.48	1131.09
627.68	1130.48
627.88	1106.72
628.09	1112.25
628.29	1098.94
628.49	1135.19
628.70	1097.71
628.90	1120.03
629.10	1112.87
629.30	1123.93
629.51	1124.33
629.71	1127.20
629.91	1107.34
630.12	1103.24
630.32	1102.01
630.52	1122.70
630.72	1113.28
630.93	1127.82
631.13	1116.96
631.33	1130.27
631.53	1097.10
631.74	1144.61
631.94	1107.95
632.14	1105.90
632.35	1115.32
632.55	1115.94
632.75	1100.58
632.95	1100.78
633.16	1132.94
633.36	1129.25
633.56	1104.67
633.76	1143.79
633.97	1097.71
634.17	1139.08
634.37	1098.94
634.57	1112.66
634.77	1096.48
634.98	1124.74
635.18	1116.55
635.38	1125.77
635.58	1091.98
635.79	1128.84
635.99	1118.19
636.19	1126.59
636.39	1105.08
636.60	1129.25
636.80	1137.24
637.00	1127.61
637.20	1111.43
637.40	1119.42
637.61	1096.28
637.81	1129.45
638.01	1112.25
638.21	1093.41
638.42	1103.45
638.62	1132.12
638.82	1117.78
639.02	1133.96
639.22	1112.46
639.43	1130.27
639.63	1126.59
639.83	1123.31
640.03	1108.98
640.23	1106.31
640.44	1088.70
640.64	1110.82
640.84	1112.46
641.04	1127.20
641.24	1107.54
641.44	1131.71
641.65	1095.66
641.85	1129.25
642.05	1118.81
642.25	1127.00
642.45	1106.31
642.66	1125.77
642.86	1122.49
643.06	1120.65
643.26	1116.96
643.46	1134.78
643.66	1105.29
643.87	1106.52
644.07	1124.54
644.27	1124.95
644.47	1103.24
644.67	1145.02
644.87	1095.66
645.07	1141.33
645.28	1088.29
645.48	1119.21
645.68	1115.94
645.88	1125.97
646.08	1123.31
646.28	1128.84
646.49	1131.30
646.69	1129.66
646.89	1122.08
647.09	1143.38
647.29	1121.26
647.49	1116.96
647.69	1104.06
647.89	1147.48
648.10	1124.74
648.30	1108.36
648.50	1114.91
648.70	1120.85
648.90	1113.07
649.10	1121.67
649.30	1093.41
649.50	1150.96
649.71	1117.78
649.91	1116.76
650.11	1113.07
650.31	1107.75
650.51	1121.26
650.71	1111.43
650.91	1125.56
651.11	1118.40
651.31	1105.29
651.52	1126.38
651.72	1109.38
651.92	1128.64
652.12	1105.49
652.32	1128.64
652.52	1110.20
652.72	1128.43
652.92	1108.36
653.12	1126.79
653.32	1113.48
653.52	1108.98
653.73	1107.75
653.93	1117.17
654.13	1120.65
654.33	1125.56
654.53	1128.64
654.73	1121.88
654.93	1112.87
655.13	1121.06
655.33	1105.49
655.53	1124.95
655.73	1090.54
655.93	1124.13
656.13	1105.29
656.33	1142.56
656.54	1107.75
656.74	1119.21
656.94	1134.57
657.14	1138.26
657.34	1116.76
657.54	1132.53
657.74	1114.50
657.94	1127.20
658.14	1116.35
658.34	1123.31
658.54	1121.47
658.74	1127.41
658.94	1102.01
659.14	1099.76
659.34	1137.85
659.54	1121.88
659.74	1116.55
659.94	1112.05
660.14	1104.47
660.34	1124.13
660.54	1117.99
660.74	1129.45
660.94	1127.61
661.14	1147.27
661.34	1114.30
661.54	1128.84
661.74	1113.48
661.94	1127.61
662.14	1113.48
662.34	1091.36
662.55	1105.90
662.75	1111.43
662.95	1120.65
663.15	1138.06
663.35	1098.12
663.55	1121.88
663.75	1126.79
663.95	1113.69
664.15	1117.17
664.35	1109.38
664.54	1107.34
664.74	1137.85
664.94	1137.03
665.14	1132.94
665.34	1109.79
665.54	1106.31
665.74	1096.07
665.94	1126.59
666.14	1114.71
666.34	1114.30
666.54	1113.48
666.74	1125.36
666.94	1104.26
667.14	1125.97
667.34	1114.91
667.54	1126.79
667.74	1093.21
667.94	1131.09
668.14	1117.78
668.34	1125.77
668.54	1118.19
668.74	1097.51
668.94	1107.75
669.14	1131.50
669.34	1117.58
669.54	1122.70
669.74	1107.75
669.94	1119.01
670.14	1120.03
670.34	1113.28
670.53	1107.34
670.73	1128.64
670.93	1114.50
671.13	1131.91
671.33	1103.65
671.53	1154.44
671.73	1142.36
671.93	1131.71
672.13	1132.73
672.33	1129.86
672.53	1102.22
672.73	1114.71
672.93	1109.59
673.13	1125.97
673.33	1117.58
673.52	1135.19
673.72	1117.37
673.92	1126.79
674.12	1110.00
674.32	1128.84
674.52	1102.63
674.72	1126.18
674.92	1128.02
675.12	1108.16
675.32	1117.58
675.52	1127.00
675.71	1120.85
675.91	1099.55
676.11	1125.15
676.31	1114.30
676.51	1122.90
676.71	1133.76
676.91	1106.31
677.11	1125.56
677.31	1112.66
677.50	1113.48
677.70	1107.75
677.90	1121.88
678.10	1108.16
678.30	1106.31
678.50	1125.77
678.70	1126.59
678.90	1097.10
679.09	1131.50
679.29	1103.65
679.49	1139.49
679.69	1118.60
679.89	1128.23
680.09	1114.71
680.29	1113.28
680.48	1127.20
680.68	1123.93
680.88	1098.12
681.08	1122.08
681.28	1119.01
681.48	1129.66
681.68	1099.96
681.87	1121.88
682.07	1108.98
682.27	1113.89
682.47	1114.09
682.67	1134.78
682.87	1103.45
683.06	1130.89
683.26	1103.24
683.46	1127.00
683.66	1113.28
683.86	1112.87
684.06	1127.20
684.25	1133.14
684.45	1098.94
684.65	1125.36
